town,articles,deaths_min,bureau_id,lat,target,deaths,country,deaths_max,number,children,tweet_id,lon,location,civilians,date,bij_summary_short,_id,bij_link,injuries,names
Zanani,[],5,Ob61,32.93550496,,5,Pakistan,5,115,,2.78626E+17,70.29584885,North Waziristan,Unknown,2010-01-15T00:00:00.000Z,"Five alleged militants killed in attack on house in Zanani, North Waziristan.",52093bda8d8b4098c50382b0,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,3,[u'']
Shaktoi,[],6,Ob62,32.66539062,,10-Jun,Pakistan,10,116,,2.78629E+17,70.16143799,North Waziristan,Unknown,2010-01-15T00:00:00.000Z,"TTP commander Azmatullah Mawiya among five killed in Shaktoi, North Waziristan.",52093bda8d8b4098c50382b1,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Shaktoi,[],20,Ob63,32.66539062,,20,Pakistan,20,117,,2.78631E+17,70.16143799,North Waziristan,Unknown,2010-01-17T00:00:00.000Z,"Four named TTP commanders among at least 20 killed in attack on house in Shaktoi, North Waziristan.",52093bda8d8b4098c50382b2,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Deegan,[],5,Ob64,32.96863543,Hafiz Gul Bahadur,6-May,Pakistan,6,118,,2.78633E+17,69.70207214,North Waziristan,Unknown,2010-01-19T00:00:00.000Z,"At least five alleged militants killed in strike on house and car in Deegan, North Waziristan.",52093bda8d8b4098c50382b3,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Mohammad Khel,[],9,Ob65,32.99714649,,15-Sep,Pakistan,15,119,,2.78639E+17,69.72644806,North Waziristan,Unknown,2010-01-29T00:00:00.000Z,"9-15 alleged militants killed in strike on compound in Muhammad Khel, North Waziristan.",52093bda8d8b4098c50382b4,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Deegan,[],23,Ob66,32.96863543,,23-23,Pakistan,23,120,,2.78652E+17,69.70207214,North Waziristan,Unknown,2010-02-02T00:00:00.000Z,A drone swarm attacks compound killing 23 alleged militants across three strikes.,52093bda8d8b4098c50382b5,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Mohammad Khel,[],0,Ob67,32.99714649,,Unknown,Pakistan,0,121,,2.78652E+17,69.72644806,North Waziristan,Unknown,2010-02-02T00:00:00.000Z,A strike reportedly targets locals firing on a nearby swarm of drones. Casualties unknown.,52093bda8d8b4098c50382b6,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Pai Khel,[],9,Ob68,32.97756412,,9,Pakistan,9,122,,2.78652E+17,69.64164734,North Waziristan,5,2010-02-02T00:00:00.000Z,"Five civilians reportedly among nine killed as they drive to sites of previous attacks. Pai Khel, North Waziristan.",52093bda8d8b4098c50382b7,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Toor Narai,[],0,Ob69,32.97410796,,Unknown,Pakistan,0,123,,2.78652E+17,69.7262764,North Waziristan,Unknown,2010-02-02T00:00:00.000Z,"Attack on village, casualties unknown. Toor Narai, North Waziristan.",52093bda8d8b4098c50382b8,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Mir Ali,[],7,Ob70,32.95826549,,7,Pakistan,7,124,,2.78657E+17,70.24108887,North Waziristan,Unknown,2010-02-14T00:00:00.000Z,"Three alleged militants killed in strike on house and car in Mir Ali, North Waziristan.",52093bda8d8b4098c50382b9,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Tappi,[],4,Ob71,33.00175347,,5-Apr,Pakistan,5,125,,2.78663E+17,70.01415253,North Waziristan,Unknown,2010-02-15T00:00:00.000Z,"Abdul Haq al-Turkistani, leader of militant group the Turkistani Islamic Party among up to five killed in attack on car in Tappi, North Waziristan.",52093bda8d8b4098c50382ba,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,,[u'']
Tabbi,[],4,Ob72,32.99973794,,4,Pakistan,4,126,,2.78664E+17,70.1902771,North Waziristan,Unknown,2010-02-17T00:00:00.000Z,Al Qaeda operative Shaikh Mansoor among four killed in strike on guesthouse.,52093bda8d8b4098c50382bb,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,3,[u'']
Danda Darpakhel,[],4,Ob73,33.020179,,5-Apr,Pakistan,5,127,,2.78665E+17,70.07286072,North Waziristan,,2010-02-18T00:00:00.000Z,"Three named militants among up to 4-5 killed in vehicle in Danda Darpakhel, North Waziristan.",52093bda8d8b4098c50382bc,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,4,[u'']
Darga Mandi,[],5,Ob74,33.04694673,,13-May,Pakistan,13,128,1,2.78675E+17,70.02033234,North Waziristan,6-May,2010-02-24T00:00:00.000Z,"5-6 civilians, including a small child, among up to 13 killed in attack on house and car in Dargi Mandi. North Waziristan.",52093bda8d8b4098c50382bd,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,6,[u'']
Miranshah,[],9,Ob75,33.0020414,,9,Pakistan,9,129,,2.78688E+17,70.06084442,North Waziristan,Unknown,2010-03-08T00:00:00.000Z,"Nine al Qaeda, including Hussein al-Yemeni, killed in strike on hotel in Miranshah, North Waziristan.",52093bda8d8b4098c50382be,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,2,[u'']
Mizar Madakhel,[],8,Ob76,32.99369109,,8,Pakistan,8,130,,2.78688E+17,69.61641312,North Waziristan,Possibly,2010-03-10T00:00:00.000Z,"Eight killed in strike on house and car in Madakhel, North Waziristan.",52093bda8d8b4098c50382bf,http://www.thebureauinvestigates.com/2011/08/10/obama-2010-strikes/,12,[u'']
